Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
122363,170276006737820,May,NC,3403.9099,2884.61,50,45,4,,41,1,1,2,8,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1681
122695,928087939379500,May,NC,4336.3899,538.46,50,43,7,,22,2,7,0,0,"Native, Born In US",5,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,10.769200000000001,2.376690208000829,484
123776,79290123220974,May,OK,3133.9495,1708.0,60,46,1,,30,1,3,0,0,"Native, Born In US",7,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,28.466666666666665,3.3487338121264143,900
123823,932020721479920,May,OK,2693.2737,1673.0,48,46,4,,36,1,1,0,0,"Foreign Born, Not a US Citizen",7,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,34.854166666666664,3.551172690078933,1296
124381,77724310993097,May,OR,1838.8715,692.0,50,46,1,,36,2,7,0,0,"Native, Born In US",9,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,13.84,2.6275629501895237,1296
124390,340100003206612,May,OR,2008.7406,2884.61,35,45,1,,43,1,1,2,6,"Native, Born In US",9,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,82.41742857142857,4.411796926339143,1849
125290,490987304039418,May,RI,485.738,1615.0,60,45,1,,55,1,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,26.916666666666668,3.292745673434656,3025
125831,975413220500121,May,SC,3801.7912,2884.61,70,46,4,,46,1,5,0,0,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,41.20871428571429,3.7186497457791976,2116
126178,260960097343539,May,SD,615.8343,923.07,60,46,1,,26,2,7,0,0,"Native, Born In US",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,15.384500000000001,2.733360509058375,676
126472,536498379700669,May,TN,3818.6575,2884.61,50,46,1,,45,1,5,0,0,"Native, Born In US",6,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,2025
126902,407047608004871,May,TX,3517.7805,2884.61,60,45,1,,46,2,1,2,10,"Native, Born In US",7,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,2116
126921,490785090047899,May,TX,3366.3183,2220.0,37,45,1,,53,1,1,1,1,"Foreign Born, Not a US Citizen",7,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,60.0,4.0943445622221,2809
127001,736492039800613,May,TX,4372.7425,903.84,40,45,1,,26,1,1,1,1,"Native, Born In US",7,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,22.596,3.1177728994630156,676
127223,975068986439810,May,TX,5710.8913,923.07,40,45,4,,29,1,7,0,0,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,23.07675,3.1388256171665394,841
127227,978049670329403,May,TX,3802.5669,1057.69,80,46,1,,26,2,7,0,0,"Native, Born In US",7,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,True,13.221125,2.5818159291387373,676
127400,340809811564369,May,TX,3438.3277,1400.0,40,46,1,,40,2,2,2,10,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,35.0,3.5553480614894135,1600
127768,980282005447030,May,TX,3573.0279,2692.3,40,46,1,,56,2,1,0,0,"Native, Born In US",7,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,67.3075,4.209271671749139,3136
128117,77164390992290,May,UT,1649.8606,2884.61,50,45,1,,39,1,1,1,2,"Native, Born In US",8,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1521
128669,3704125890180,May,VT,399.7243,2480.76,50,45,1,,38,1,1,1,1,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,49.6152,3.9042972383970804,1444
128670,3704125890180,May,VT,325.1476,2884.61,40,45,1,,37,2,1,1,1,"Native, Born In US",1,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1369
129056,703900345596741,May,VA,2756.1623,2884.61,50,46,1,,40,2,1,2,8,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1600
129928,499800432700675,May,WV,1442.7451,2884.61,40,45,1,,40,1,1,2,8,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1600
130079,60957093457229,May,WI,2656.6826,1192.3,60,46,1,,34,1,1,0,0,"Native, Born In US",3,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,False,19.871666666666666,2.9892949315899857,1156
130572,16465360999492,May,WY,407.1754,942.3,25,42,1,,28,2,1,2,2,"Native, Born In US",8,Administration of human resource programs (923),3060,Government - Local,No,No,Employed-At Work,1.0,True,37.692,3.6294478703445097,784
131421,800209998506171,June,AK,325.0195,1115.0,55,46,1,,52,2,4,0,0,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,20.272727272727273,3.009276498661748,2704
131482,15950440011403,June,AZ,4242.1621,2884.61,72,33,1,,58,1,7,0,0,"Native, Born In US",8,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,40.06402777777778,3.690478868812501,3364
131735,664029040639000,June,AZ,4594.0996,865.0,80,45,1,7.0,54,2,7,0,0,"Foreign Born, US Cit By Naturalization",8,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,No,Employed-At Work,1.0,True,10.8125,2.3807028722579977,2916
132304,89810860982998,June,CA,3308.7824,2884.61,55,46,4,,45,1,1,2,10,"Native, Born In US",9,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,False,52.44745454545455,3.959811802596086,2025
133004,826389240899005,June,CA,2662.3555,1600.0,20,45,1,,42,2,1,2,3,"Native, Born In US",9,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,True,80.0,4.382026634673881,1764
133005,826389240899005,June,CA,2524.7228,2884.61,35,45,1,,44,1,1,2,3,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,82.41742857142857,4.411796926339143,1936
133720,508907500799396,June,CA,3525.7742,2884.61,60,45,4,,59,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3481
133791,610740812110040,June,CA,4022.799,2538.46,40,45,4,,37,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,63.4615,4.1504334228123545,1369
134235,993056815049140,June,CA,3563.0142,2769.23,40,45,4,,40,2,1,2,5,"Foreign Born, US Cit By Naturalization",9,Home health care services (6216),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,69.23075,4.237445128084958,1600
134236,993056815049140,June,CA,4630.5002,2884.61,50,45,4,,42,1,1,2,5,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1764
135539,959790735590940,June,CT,1044.9149,2884.61,45,45,1,,52,1,1,0,0,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,64.10244444444444,4.1604824980582364,2704
136562,198998605090269,June,FL,2842.0858,852.0,40,45,1,,51,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,True,21.3,3.0587070727153796,2601
136567,199938302013289,June,FL,2891.5341,1200.0,20,45,1,,50,2,1,1,3,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-Absent,1.0,True,60.0,4.0943445622221,2500
136632,450828093618849,June,FL,3239.1732,2500.0,50,45,1,,58,1,1,0,0,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,50.0,3.912023005428146,3364
137431,955022511189480,June,FL,3216.1303,840.0,40,42,1,,64,2,1,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,21.0,3.044522437723423,4096
137543,210230755970081,June,FL,2993.3461,2884.61,40,45,1,,39,1,1,4,6,"Native, Born In US",5,"Non-depository credit and related activities (5222, 5223)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1521
137988,908000801200273,June,GA,3132.7452,2884.61,50,46,1,,54,1,1,3,11,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,2916
139162,68087147180780,June,IL,3893.1387,2884.61,50,45,4,,37,1,1,0,0,"Native, Born In US",3,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1369
139163,68087147180780,June,IL,4128.006,2884.61,40,45,4,,34,2,1,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1156
139759,75171880959895,June,IN,3418.2306,2884.61,60,46,1,,46,2,1,2,3,"Foreign Born, US Cit By Naturalization",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,2116
139859,889960521980981,June,IN,3645.8644,2884.61,60,46,1,,54,1,1,0,0,"Native, Born In US",3,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,2916
139929,410809932475592,June,IN,3522.5025,2508.8,40,43,1,,59,1,4,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,62.720000000000006,4.138680376042153,3481
140364,191797074909492,June,IA,1279.6324,2884.61,60,45,1,,57,1,1,0,0,"Native, Born In US",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3249
140478,810909913888599,June,IA,1614.8812,961.53,20,46,8,,47,2,1,3,10,"Foreign Born, Not a US Citizen",4,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,48.076499999999996,3.8727934922361444,2209
140479,810909913888599,June,IA,1335.5245,1923.07,30,46,1,,51,1,1,3,10,"Foreign Born, US Cit By Naturalization",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,64.10233333333333,4.160480764720166,2601
141069,996061898249730,June,KY,2519.5042,798.07,40,46,4,,38,1,1,1,1,"Foreign Born, Not a US Citizen",6,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,19.95175,2.9933168587870056,1444
142160,304708322991394,June,MD,1824.6344,2884.61,40,44,1,,59,1,1,1,4,"Native, Born In US",5,Computer systems design and related services (5415),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,72.11525,4.27826553371462,3481
142720,552415038909991,June,MA,4216.406,1115.38,60,46,1,,29,1,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,18.58966666666667,2.9226058707854325,841
142782,820509993570175,June,MA,4905.4909,1442.3,60,46,4,,37,1,3,0,0,"Foreign Born, Not a US Citizen",1,Hospitals (622),3060,"Private, Nonprofit",No,Yes,Employed-At Work,1.0,False,24.038333333333334,3.179649778367364,1369
143030,882298489600490,June,MI,3252.8001,980.76,60,45,1,,36,1,1,1,1,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,16.346,2.793983219093938,1296
144551,263918902005969,June,MO,2495.6439,2884.61,65,46,1,,37,1,1,2,3,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,44.37861538461539,3.7927577179329193,1369
145406,113015338470,June,NE,992.963,961.0,60,44,1,,44,1,1,3,10,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,16.016666666666666,2.7736298467481917,1936
145563,430200024593022,June,NV,1166.4388,1000.0,40,45,4,,52,2,1,2,3,"Foreign Born, US Cit By Naturalization",8,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,25.0,3.2188758248682006,2704
145783,88052188340730,June,NV,1276.8824,2884.61,20,45,1,,49,1,1,2,3,"Native, Born In US",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,144.2305,4.971412714274566,2401
145789,132880740850308,June,NV,1346.7425,2884.61,70,46,1,,40,1,1,3,5,"Native, Born In US",8,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,41.20871428571429,3.7186497457791976,1600
146061,67313830984390,June,NH,524.7739,2115.0,50,45,1,,46,1,1,0,0,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,42.3,3.744787086052232,2116
146131,395988103013399,June,NH,487.8487,2884.61,40,45,1,,59,1,1,0,0,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,72.11525,4.27826553371462,3481
146451,20845094338319,June,NJ,3006.3808,2884.61,40,46,1,,58,1,1,0,0,"Native, Born In US",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,3364
146877,25024155380470,June,NJ,2930.3946,1800.0,50,45,4,,48,1,1,1,4,"Foreign Born, US Cit By Naturalization",2,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,36.0,3.58351893845611,2304
146878,25024155380470,June,NJ,3109.7321,2200.0,40,45,4,,47,2,1,1,4,"Foreign Born, US Cit By Naturalization",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,55.0,4.007333185232471,2209
146965,57473450954590,June,NM,2521.5359,2692.3,60,45,1,2.0,41,2,1,2,3,"Native, Born in PR or US Outlying Area",8,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,44.87166666666667,3.8038065636409746,1681
147008,650850093738459,June,NM,1720.3911,1634.61,40,44,1,,44,1,7,0,0,"Native, Born In US",8,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,40.865249999999996,3.710280068654017,1936
147776,72583860962595,June,NY,3491.1367,2884.61,55,46,1,,53,1,1,2,3,"Native, Born In US",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,52.44745454545455,3.959811802596086,2809
147939,608906043793476,June,NY,4121.0705,2884.61,24,45,4,,64,2,1,0,0,"Foreign Born, US Cit By Naturalization",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,120.19208333333334,4.789091157480611,4096
147980,666029580539303,June,NY,3508.1209,923.0,50,43,1,,61,2,1,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,18.46,2.9156062290747062,3721
148069,836059840269307,June,NY,3536.6347,1538.46,40,45,1,,40,2,1,2,8,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-Absent,1.0,True,38.4615,3.649657740960155,1600
149304,189350240440307,June,OH,4444.7078,2884.61,45,46,1,,41,1,1,3,8,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,64.10244444444444,4.1604824980582364,1681
149436,593859028908960,June,OH,3312.5546,1000.0,40,45,1,,45,2,1,2,2,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,25.0,3.2188758248682006,2025
149569,921079660349970,June,OH,3344.7546,769.0,50,46,1,,33,2,1,0,0,"Foreign Born, US Cit By Naturalization",3,Offices of optometrists (62132),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,15.38,2.733067964077498,1089
151627,708904144997574,June,RI,604.5721,2884.61,50,45,1,,43,2,1,3,3,"Foreign Born, US Cit By Naturalization",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1849
151660,840409945302371,June,RI,541.2608,1250.0,40,44,1,,25,1,7,0,0,"Native, Born In US",1,** Construction (23),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,31.25,3.4420193761824107,625
152984,495998907079814,June,TX,4086.615,2884.61,99,46,1,,42,1,5,0,0,"Foreign Born, US Cit By Naturalization",7,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,29.137474747474748,3.3720251376939667,1764
153265,989499759800471,June,TX,4461.2212,2115.38,50,46,1,,31,1,7,0,0,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,42.3076,3.744966738944418,961
155382,243598249300945,June,WA,2826.1581,2884.61,50,45,1,,39,2,7,2,5,"Native, Born In US",9,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1521
155448,835795028909197,June,WA,3909.3755,2884.61,40,46,1,,58,1,1,0,0,"Native, Born In US",9,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,3364
155927,608909885991404,June,WV,1368.9035,1153.84,40,46,1,,34,1,1,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,28.845999999999997,3.3619713351613183,1156
156032,850409962437493,June,WV,1228.5205,2884.61,40,45,1,,52,1,1,4,10,"Foreign Born, Not a US Citizen",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2704
156174,165700040620500,June,WI,2032.5741,1826.0,84,46,1,,63,1,5,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,21.738095238095237,3.0790662623116,3969
156714,563914609033679,June,WY,333.4798,1200.0,40,46,1,,47,1,3,0,0,"Native, Born In US",8,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,30.0,3.4011973816621555,2209
156960,976594380506501,June,WY,308.1137,2884.61,40,46,1,,53,1,1,0,0,"Native, Born In US",8,Hospitals (622),3060,Government - Federal,Yes,,Employed-At Work,1.0,False,72.11525,4.27826553371462,2809
156967,61002006171,July,AL,2621.3924,1423.0,40,45,1,,36,2,7,0,0,"Native, Born In US",6,Administration of human resource programs (923),3060,Government - Federal,No,No,Employed-At Work,1.0,True,35.575,3.571643143975916,1296
157101,100109940228285,July,AL,3270.4061,2307.0,60,45,1,,46,1,1,1,4,"Native, Born In US",6,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,38.45,3.649358695951653,2116
157200,901051765019630,July,AL,3031.7834,2884.61,60,45,1,,56,1,1,0,0,"Native, Born In US",6,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3136
